   0.0000000e+00   2.0000000e+00   5.0000000e+00   1.0000000e+00   3.4487914e+01   3.4511107e+01   3.4515103e+01   3.4094966e+01   3.3983530e+01   3.3911888e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   1.2500000e+00   3.4114808e+01   3.4042501e+01   3.3754471e+01   3.4032148e+01   3.3873608e+01   3.3777961e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   1.5000000e+00   3.4961385e+01   3.5026575e+01   3.4081856e+01   3.4367455e+01   3.4141896e+01   3.4037882e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   1.7500000e+00   3.4588609e+01   3.4641400e+01   3.4654822e+01   3.4418378e+01   3.4240788e+01   3.4318452e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   2.0000000e+00   3.5636364e+01   3.4090278e+01   3.4101855e+01   3.4325077e+01   3.4146132e+01   3.4085785e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   2.2500000e+00   3.4103155e+01   3.4136292e+01   3.4152214e+01   3.4118273e+01   3.3956722e+01   3.3943413e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   2.5000000e+00   3.4474119e+01   3.4519547e+01   3.4535063e+01   3.4099894e+01   3.3868804e+01   3.4012295e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   2.7500000e+00   3.4605081e+01   3.4552437e+01   3.4280984e+01   3.4383097e+01   3.4285020e+01   3.4139371e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   3.0000000e+00   3.4735139e+01   3.4768274e+01   3.4830103e+01   3.4498254e+01   3.4318356e+01   3.4425534e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   3.2500000e+00   3.4359214e+01   3.4362530e+01   3.4248789e+01   3.4468547e+01   3.4242904e+01   3.4132522e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   3.5000000e+00   3.4637252e+01   3.4635548e+01   3.4652751e+01   3.4615742e+01   3.4551056e+01   3.4469771e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   3.7500000e+00   3.5149840e+01   3.5150549e+01   3.5161973e+01   3.5395670e+01   3.5181226e+01   3.4962092e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   4.0000000e+00   3.6440132e+01   3.6444542e+01   3.6176550e+01   3.6601042e+01   3.6211235e+01   3.6093309e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   4.2500000e+00   3.8091351e+01   3.8194631e+01   3.7640182e+01   3.7798756e+01   3.7476364e+01   3.7482955e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   4.5000000e+00   3.8995824e+01   3.8975409e+01   3.8742031e+01   3.9069532e+01   3.8854574e+01   3.8597236e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   4.7500000e+00   3.9910222e+01   3.9933747e+01   3.9677677e+01   4.0031463e+01   3.9756710e+01   3.9625617e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   5.0000000e+00   4.1065849e+01   4.1052393e+01   4.0798112e+01   4.1030460e+01   4.0798060e+01   4.0765361e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   5.2500000e+00   4.2296834e+01   4.2357852e+01   4.1845260e+01   4.2033448e+01   4.1879376e+01   4.1939569e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   5.5000000e+00   4.3550129e+01   4.3616428e+01   4.3923651e+01   4.2811170e+01   4.2865811e+01   4.2808440e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   5.7500000e+00   4.4401709e+01   4.4523871e+01   4.3409098e+01   4.3688040e+01   4.3942349e+01   4.3364926e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   6.0000000e+00   4.5018889e+01   4.5066939e+01   4.3980950e+01   4.4550742e+01   4.4335406e+01   4.3883550e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   6.2500000e+00   4.5284145e+01   4.5318917e+01   4.4688440e+01   4.5411986e+01   4.4840724e+01   4.4487166e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   6.5000000e+00   4.5979964e+01   4.5983654e+01   4.5705584e+01   4.6089571e+01   4.5610732e+01   4.5364483e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   6.7500000e+00   4.6937540e+01   4.6941747e+01   4.6933959e+01   4.7052144e+01   4.6611271e+01   4.6408228e+01
   0.0000000e+00   2.0000000e+00   5.0000000e+00   7.0000000e+00   4.8010737e+01   4.8038053e+01   4.8161572e+01   4.8073629e+01   4.7684973e+01   4.7552268e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   1.0000000e+00   3.6122029e+01   3.6182286e+01   3.5942694e+01   3.6211238e+01   3.6043812e+01   3.6065022e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   1.2500000e+00   3.6202286e+01   3.6207230e+01   3.5958394e+01   3.5820169e+01   3.5665225e+01   3.5727315e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   1.5000000e+00   3.6663566e+01   3.6634149e+01   3.6634048e+01   3.5803179e+01   3.5589236e+01   3.5560053e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   1.7500000e+00   3.5869832e+01   3.5831856e+01   3.5801356e+01   3.5493186e+01   3.5405507e+01   3.5308599e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   2.0000000e+00   3.4993551e+01   3.4934776e+01   3.4808921e+01   3.5006244e+01   3.4826351e+01   3.4770491e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   2.2500000e+00   3.5438101e+01   3.5317450e+01   3.4789286e+01   3.4516260e+01   3.4402393e+01   3.4336583e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   2.5000000e+00   3.4608613e+01   3.4678021e+01   3.4731966e+01   3.4246548e+01   3.4014667e+01   3.4121702e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   2.7500000e+00   3.4065813e+01   3.3668030e+01   3.3695522e+01   3.4133708e+01   3.3994583e+01   3.3950701e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   3.0000000e+00   3.5841492e+01   3.4199162e+01   3.4246138e+01   3.3829086e+01   3.3694465e+01   3.3975354e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   3.2500000e+00   3.3580358e+01   3.3489757e+01   3.3535551e+01   3.3584115e+01   3.3364459e+01   3.3467573e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   3.5000000e+00   3.3911888e+01   3.3831553e+01   3.3638385e+01   3.3605845e+01   3.3475563e+01   3.3599530e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   3.7500000e+00   3.4121093e+01   3.4041141e+01   3.3992258e+01   3.4523840e+01   3.3955908e+01   3.3916211e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   4.0000000e+00   3.6199473e+01   3.6289062e+01   3.4980469e+01   3.5504290e+01   3.4863625e+01   3.4936736e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   4.2500000e+00   3.7011841e+01   3.6937759e+01   3.6499172e+01   3.6428813e+01   3.6007458e+01   3.6185839e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   4.5000000e+00   3.7481268e+01   3.7407839e+01   3.7433068e+01   3.7251285e+01   3.7071741e+01   3.7039429e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   4.7500000e+00   3.8234457e+01   3.8203069e+01   3.7838884e+01   3.7836822e+01   3.7700400e+01   3.7767201e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   5.0000000e+00   3.8828419e+01   3.8879288e+01   3.8906498e+01   3.8466782e+01   3.8240488e+01   3.8540939e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   5.2500000e+00   3.9839486e+01   3.9893013e+01   3.9491064e+01   3.9096151e+01   3.9388849e+01   3.8936735e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   5.5000000e+00   4.0707904e+01   4.0838640e+01   3.9096440e+01   3.9417467e+01   3.9344560e+01   3.8979116e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   5.7500000e+00   4.0692039e+01   4.0968192e+01   3.9463656e+01   4.0004010e+01   3.9528081e+01   3.9250591e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   6.0000000e+00   3.9949496e+01   4.0027312e+01   4.0043220e+01   4.0595250e+01   3.9974488e+01   3.9747085e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   6.2500000e+00   4.0640718e+01   4.0549779e+01   4.0838452e+01   4.1194460e+01   4.0518031e+01   4.0343388e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   6.5000000e+00   4.1851048e+01   4.1873897e+01   4.1813800e+01   4.1605311e+01   4.1206206e+01   4.1212975e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   6.7500000e+00   4.2606838e+01   4.2764936e+01   4.2612700e+01   4.2412259e+01   4.2131373e+01   4.2213299e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   7.0000000e+00   4.3442735e+01   4.3503453e+01   4.3314398e+01   4.3314263e+01   4.3139359e+01   4.3250908e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   7.2500000e+00   4.4682363e+01   4.4757502e+01   4.4312052e+01   4.4294444e+01   4.4311835e+01   4.4271672e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   7.5000000e+00   4.5918637e+01   4.5966583e+01   4.5073095e+01   4.5287938e+01   4.5338073e+01   4.5277320e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   7.7500000e+00   4.6691832e+01   4.6761196e+01   4.6163177e+01   4.6400261e+01   4.6395780e+01   4.6296172e+01
   0.0000000e+00   3.0000000e+00   5.0000000e+00   8.0000000e+00   4.7483292e+01   4.7511854e+01   4.7615140e+01   4.7649435e+01   4.7610372e+01   4.7584531e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   1.0000000e+00   3.9130993e+01   3.9089770e+01   3.9016561e+01   3.9327684e+01   3.9139026e+01   3.8957071e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   1.2500000e+00   3.9319321e+01   3.9276516e+01   3.8795296e+01   3.8663253e+01   3.8538943e+01   3.8446833e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   1.5000000e+00   3.8466624e+01   3.8445032e+01   3.8461892e+01   3.8325781e+01   3.8141889e+01   3.7968233e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   1.7500000e+00   3.7526460e+01   3.7471007e+01   3.7544629e+01   3.7635922e+01   3.7608626e+01   3.7409791e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   2.0000000e+00   3.6739628e+01   3.6725234e+01   3.6772912e+01   3.6792801e+01   3.6733327e+01   3.6672432e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   2.2500000e+00   3.6725852e+01   3.6770048e+01   3.6754295e+01   3.6060137e+01   3.5991634e+01   3.5870409e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   2.5000000e+00   3.6066513e+01   3.6115590e+01   3.6138443e+01   3.5518824e+01   3.5329977e+01   3.5248624e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   2.7500000e+00   3.4858984e+01   3.4882092e+01   3.4900225e+01   3.5100297e+01   3.4834124e+01   3.4799703e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   3.0000000e+00   3.4735139e+01   3.4768274e+01   3.4789633e+01   3.4607300e+01   3.4341178e+01   3.4320967e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   3.2500000e+00   3.3706247e+01   3.3711063e+01   3.3725130e+01   3.4226069e+01   3.3805365e+01   3.3551640e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   3.5000000e+00   3.3499585e+01   3.3505496e+01   3.3580162e+01   3.4104214e+01   3.3711288e+01   3.3429447e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   3.7500000e+00   3.4504588e+01   3.4447126e+01   3.3663845e+01   3.4896202e+01   3.4178899e+01   3.3594717e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   4.0000000e+00   3.7892774e+01   3.6438749e+01   3.4436131e+01   3.5460771e+01   3.5074679e+01   3.4538222e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   4.2500000e+00   3.6465076e+01   3.6914372e+01   3.6275666e+01   3.5918053e+01   3.5904825e+01   3.5584288e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   4.5000000e+00   3.6629337e+01   3.6762159e+01   3.6772882e+01   3.6003787e+01   3.5748124e+01   3.5926031e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   4.7500000e+00   3.7025016e+01   3.7270723e+01   3.6382730e+01   3.6109952e+01   3.6312440e+01   3.5874868e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   5.0000000e+00   3.7026726e+01   3.7151613e+01   3.6380755e+01   3.6301308e+01   3.6452505e+01   3.5707209e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   5.2500000e+00   3.6790789e+01   3.6817860e+01   3.6366117e+01   3.6512634e+01   3.6316540e+01   3.5507384e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   5.5000000e+00   3.6193063e+01   3.6261264e+01   3.5927909e+01   3.6370337e+01   3.5937235e+01   3.5402161e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   5.7500000e+00   3.6076687e+01   3.6113803e+01   3.6138813e+01   3.6609356e+01   3.6113047e+01   3.5650336e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   6.0000000e+00   3.6398191e+01   3.6547242e+01   3.6370289e+01   3.6894190e+01   3.6502139e+01   3.6107159e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   6.2500000e+00   3.6790291e+01   3.6799880e+01   3.6818576e+01   3.7239693e+01   3.6931596e+01   3.6620167e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   6.5000000e+00   3.7841150e+01   3.7817083e+01   3.7712882e+01   3.7569958e+01   3.7513598e+01   3.7355172e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   6.7500000e+00   3.8585076e+01   3.8691641e+01   3.8474603e+01   3.8277822e+01   3.8247508e+01   3.8159272e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   7.0000000e+00   3.9032492e+01   3.9171498e+01   3.8937887e+01   3.9081026e+01   3.9066831e+01   3.8969628e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   7.2500000e+00   3.9756201e+01   3.9773804e+01   3.9812192e+01   3.9950343e+01   3.9920051e+01   3.9804560e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   7.5000000e+00   4.0688519e+01   4.0704431e+01   4.0735375e+01   4.0850945e+01   4.0816197e+01   4.0694159e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   7.7500000e+00   4.1709402e+01   4.1679861e+01   4.1714436e+01   4.1820617e+01   4.1775327e+01   4.1652880e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   8.0000000e+00   4.3096459e+01   4.3053358e+01   4.3068807e+01   4.2935560e+01   4.2913724e+01   4.2909761e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   8.2500000e+00   4.4216629e+01   4.4188256e+01   4.4151080e+01   4.4089938e+01   4.4127604e+01   4.4145326e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   8.5000000e+00   4.5508861e+01   4.5423656e+01   4.5269342e+01   4.5296749e+01   4.5284456e+01   4.5313774e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   8.7500000e+00   4.6894896e+01   4.6861266e+01   4.6222962e+01   4.6429537e+01   4.6178000e+01   4.6264270e+01
   0.0000000e+00   4.0000000e+00   5.0000000e+00   9.0000000e+00   4.8643672e+01   4.8692751e+01   4.7746275e+01   4.7915685e+01   4.7585624e+01   4.7708984e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   1.0000000e+00   4.3702442e+01   4.3794386e+01   4.3063807e+01   4.3410755e+01   4.3133885e+01   4.3063523e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   1.2500000e+00   4.3003108e+01   4.3035782e+01   4.3250825e+01   4.2599033e+01   4.2334071e+01   4.2395314e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   1.5000000e+00   4.2319311e+01   4.2347718e+01   4.2315239e+01   4.2099888e+01   4.1867932e+01   4.1695816e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   1.7500000e+00   4.1047048e+01   4.1005082e+01   4.1101097e+01   4.1188612e+01   4.1096792e+01   4.0953090e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   2.0000000e+00   4.0685274e+01   4.0716249e+01   4.0280602e+01   4.0201313e+01   4.0031714e+01   4.0039877e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   2.2500000e+00   3.9443146e+01   3.9490323e+01   3.9328540e+01   3.9344752e+01   3.9110932e+01   3.9035434e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   2.5000000e+00   3.9154645e+01   3.9107398e+01   3.9013358e+01   3.8587599e+01   3.8236874e+01   3.8222684e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   2.7500000e+00   3.7709367e+01   3.7489909e+01   3.7837685e+01   3.7865780e+01   3.7425552e+01   3.7404735e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   3.0000000e+00   3.6885241e+01   3.6943707e+01   3.7412629e+01   3.7150693e+01   3.6816614e+01   3.6726926e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   3.2500000e+00   3.6666581e+01   3.6908854e+01   3.6226569e+01   3.6493457e+01   3.6096700e+01   3.5850866e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   3.5000000e+00   3.7406637e+01   3.7587706e+01   3.5831798e+01   3.6130856e+01   3.5997164e+01   3.5646387e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   3.7500000e+00   3.7002230e+01   3.7193743e+01   3.5540868e+01   3.6614112e+01   3.6479294e+01   3.5745752e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   4.0000000e+00   3.7454616e+01   3.7596635e+01   3.8292081e+01   3.6749827e+01   3.6395161e+01   3.6478931e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   4.2500000e+00   3.6723310e+01   3.6980655e+01   3.6401763e+01   3.6641913e+01   3.6575971e+01   3.6346693e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   4.5000000e+00   3.5767250e+01   3.6189805e+01   3.5879777e+01   3.5943703e+01   3.5760866e+01   3.5701461e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   4.7500000e+00   3.5531511e+01   3.5622468e+01   3.5766196e+01   3.5578650e+01   3.5372269e+01   3.5214813e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   5.0000000e+00   3.6923077e+01   3.5575055e+01   3.5110652e+01   3.5303378e+01   3.5073261e+01   3.4796699e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   5.2500000e+00   3.4915357e+01   3.4981373e+01   3.4470789e+01   3.5068007e+01   3.4737660e+01   3.4425959e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   5.5000000e+00   3.4427266e+01   3.4743223e+01   3.4418338e+01   3.4478209e+01   3.4225628e+01   3.4166945e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   5.7500000e+00   3.4639651e+01   3.4681879e+01   3.4625320e+01   3.4388723e+01   3.4228050e+01   3.4235447e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   6.0000000e+00   3.4516440e+01   3.4653952e+01   3.4631135e+01   3.4425404e+01   3.4383240e+01   3.4381505e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   6.2500000e+00   3.4782096e+01   3.4821943e+01   3.4615347e+01   3.4585571e+01   3.4552734e+01   3.4537964e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   6.5000000e+00   3.5086569e+01   3.5164056e+01   3.5182507e+01   3.4902025e+01   3.4902368e+01   3.4922486e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   6.7500000e+00   3.5673075e+01   3.5811142e+01   3.5616704e+01   3.5414273e+01   3.5392491e+01   3.5409523e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   7.0000000e+00   3.6287726e+01   3.6292461e+01   3.6366782e+01   3.5988384e+01   3.5953097e+01   3.5975851e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   7.2500000e+00   3.6840278e+01   3.6944724e+01   3.6800581e+01   3.6619916e+01   3.6583551e+01   3.6623662e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   7.5000000e+00   3.7382470e+01   3.7483736e+01   3.7286569e+01   3.7277611e+01   3.7244347e+01   3.7328666e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   7.7500000e+00   3.8042374e+01   3.8067230e+01   3.8060197e+01   3.8046808e+01   3.7992390e+01   3.8083595e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   8.0000000e+00   3.9155725e+01   3.9184352e+01   3.9179927e+01   3.8994147e+01   3.8939763e+01   3.9120929e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   8.2500000e+00   4.0045337e+01   4.0073497e+01   4.0068014e+01   3.9992273e+01   4.0011453e+01   4.0097716e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   8.5000000e+00   4.0984435e+01   4.1010882e+01   4.1007891e+01   4.1009480e+01   4.0965777e+01   4.1035316e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   8.7500000e+00   4.1767677e+01   4.1786463e+01   4.1738300e+01   4.2006620e+01   4.1720598e+01   4.1808499e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   9.0000000e+00   4.3153177e+01   4.3133556e+01   4.3050888e+01   4.3363285e+01   4.3050647e+01   4.3145325e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   9.2500000e+00   4.6106198e+01   4.6191358e+01   4.5279559e+01   4.4662416e+01   4.4462160e+01   4.4786403e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   9.5000000e+00   4.6729827e+01   4.6791967e+01   4.5716434e+01   4.5971234e+01   4.6178361e+01   4.5818374e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   9.7500000e+00   4.6997782e+01   4.7030963e+01   4.7075950e+01   4.7322962e+01   4.7398518e+01   4.6926762e+01
   0.0000000e+00   5.0000000e+00   5.0000000e+00   1.0000000e+01   4.8168971e+01   4.8204777e+01   4.8862117e+01   4.8615571e+01   4.8424100e+01   4.8244565e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   1.0000000e+00   4.9092001e+01   4.9146567e+01   4.7496520e+01   4.8290219e+01   4.7936286e+01   4.7682405e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   1.2500000e+00   4.7193400e+01   4.7215220e+01   4.7655346e+01   4.7343429e+01   4.6968926e+01   4.6880378e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   1.5000000e+00   4.6244786e+01   4.6294305e+01   4.6736523e+01   4.6658440e+01   4.6342752e+01   4.5978074e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   1.7500000e+00   4.5274787e+01   4.5385872e+01   4.5133600e+01   4.5564725e+01   4.5390679e+01   4.5088040e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   2.0000000e+00   4.4953216e+01   4.5056822e+01   4.4586707e+01   4.4430221e+01   4.4129295e+01   4.4042373e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   2.2500000e+00   4.3201243e+01   4.3277928e+01   4.3122468e+01   4.3395490e+01   4.3124228e+01   4.2864181e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   2.5000000e+00   4.2452636e+01   4.2468177e+01   4.2502524e+01   4.2387723e+01   4.2033616e+01   4.1882096e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   2.7500000e+00   4.1520102e+01   4.1679162e+01   4.1086997e+01   4.1375144e+01   4.1229726e+01   4.0953102e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   3.0000000e+00   4.0938991e+01   4.0991823e+01   4.0493252e+01   4.0469882e+01   4.0597025e+01   4.0248540e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   3.2500000e+00   3.9776893e+01   3.9940464e+01   3.9490494e+01   3.9593928e+01   3.9566852e+01   3.9317469e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   3.5000000e+00   3.9217192e+01   3.9395722e+01   3.9339229e+01   3.9007480e+01   3.8757544e+01   3.8889563e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   3.7500000e+00   3.8939724e+01   3.9063661e+01   3.8809201e+01   3.8979269e+01   3.8559150e+01   3.8480282e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   4.0000000e+00   3.8948926e+01   3.9110072e+01   3.9230531e+01   3.8573092e+01   3.8376548e+01   3.8414668e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   4.2500000e+00   3.8058054e+01   3.8091984e+01   3.7608672e+01   3.7855563e+01   3.7681498e+01   3.7525519e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   4.5000000e+00   3.6764156e+01   3.6851850e+01   3.7017042e+01   3.6603884e+01   3.6419576e+01   3.6552308e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   4.7500000e+00   3.6367906e+01   3.6439779e+01   3.6320807e+01   3.5912899e+01   3.5753588e+01   3.5730064e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   5.0000000e+00   3.5771583e+01   3.5846215e+01   3.5410456e+01   3.5309877e+01   3.5171345e+01   3.4988223e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   5.2500000e+00   3.4639651e+01   3.4550280e+01   3.4581257e+01   3.4763150e+01   3.4574937e+01   3.4341687e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   5.5000000e+00   3.3911888e+01   3.4151174e+01   3.3952448e+01   3.3994485e+01   3.3853978e+01   3.3825762e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   5.7500000e+00   3.3683051e+01   3.3912880e+01   3.3704569e+01   3.3680107e+01   3.3601592e+01   3.3624537e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   6.0000000e+00   3.4871795e+01   3.3440082e+01   3.3451338e+01   3.3484758e+01   3.3452062e+01   3.3465883e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   6.2500000e+00   3.3374974e+01   3.3378634e+01   3.3382774e+01   3.3390500e+01   3.3348467e+01   3.3345789e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   6.5000000e+00   3.3499585e+01   3.3505496e+01   3.3504949e+01   3.3428472e+01   3.3409950e+01   3.3438545e+01
   0.0000000e+00   6.0000000e+00   5.0000000e+00   6.7500000e+00   3.3706247e+01   3.3711063e+01   3.3709826e+01   3.3614328e+01   3.3596468e+01   3.3618979e+01
